1110.4972,3179.3733,0
1116.0415,3184.9143,0
1123.6019,3199.0188,0
1128.1382,3214.1308,0
1134.6906,3223.7018,0
1148.2993,3230.754,0
1162.9162,3231.7615,0
1181.5652,3228.2354,0
1196.1821,3218.1607,0
1216.8473,3203.0487,0
1225.9198,3193.4778,0
1229.952,3191.4629,0
1239.0246,3182.8994,0
1243.5608,3177.3583,0
1271.7864,3135.0448,0
1284.3872,3123.9626,0
1301.5241,3113.3843,0
1326.2216,3102.3021,0
1353.4391,3086.6864,0
1364.5278,3083.664,0
1374.1043,3081.1453,0
1383.1768,3081.1453,0
1391.2413,3076.6118,0
1398.8017,3068.0483,0
1406.3622,3054.4475,0
1421.483,3028.2534,0
1432.0676,3012.6377,0
1439.6281,3006.0891,0
1450.7167,3000.5481,0
1464.8295,3000.0443,0
1479.9504,3004.0742,0
1491.5431,3008.6078,0
1504.6478,3008.1041,0
1515.2324,3003.5705,0
1530.3533,2993.4958,0
1534.5558,2991.8927,0
1544.6364,2990.8852,0
1550.6847,2988.3665,0
1556.7331,2983.3292,0
1561.7734,2973.2545,0
1583.9506,2930.4372,0
1587.4789,2923.8887,0
1593.5272,2916.8365,0
1600.0796,2913.3103,0
1610.1602,2903.2357,0
1617.2166,2896.6871,0
1624.273,2894.1685,0
1635.8656,2889.1311,0
1646.4502,2882.5826,0
1656.7267,2875.6474,0
1663.7831,2867.5877,0
1707.6337,2825.2741,0
1722.7545,2814.6957,0
1730.315,2810.1621,0
1742.9157,2808.6509,0
1748.964,2809.1547,0
1751.4842,2809.6584,0
1755.5164,2806.636,0
1761.5648,2804.6211,0
1772.1494,2809.1547,0
1782.23,2810.6659,0
1791.3025,2811.6733,0
1797.8549,2805.1248,0
1802.3911,2797.5688,0
1811.4636,2789.0053,0
1819.5281,2785.4792,0
1833.6409,2780.9456,0
1850.2739,2776.412,0
1867.4108,2772.3822,0
1886.0599,2763.315,0
1896.1405,2758.2776,0
1903.1969,2757.2702,0
1916.8057,2743.1657,0
1927.3903,2726.5425,0
1935.4548,2709.9193,0
1944.5273,2686.7476,0
1952.0877,2665.5908,0
1961.1602,2650.9825,0
1969.7287,2632.3444,0
1974.769,2616.7287,0
1974.265,2597.0831,0
1972.2665,2581.2326,0
1971.7625,2566.1206,0
1973.7786,2549.4974,0
1973.2746,2542.4452,0
1968.2343,2537.4078,0
1951.6013,2538.4153,0
1939.5046,2543.9564,0
1927.9119,2551.5124,0
1921.8636,2561.0833,0
1916.8233,2575.6915,0
1910.2709,2591.811,0
1905.2306,2607.9304,0
1900.6944,2624.0499,0
1894.646,2631.6059,0
1887.0856,2633.1171,0
1874.4849,2632.6133,0
1862.8922,2632.6133,0
1845.2512,2636.1395,0
1828.1142,2644.7029,0
1781.2395,2666.8672,0
1750.9978,2676.9418,0
1746.9655,2682.9866,0
1735.8769,2689.5352,0
1715.2117,2702.6322,0
1709.6674,2707.1658,0
1703.115,2707.6696,0
1695.0506,2704.6472,0
1685.474,2700.6173,0
1678.9216,2697.5949,0
1672.8733,2698.0986,0
1667.833,2703.136,0
1662.2887,2706.1584,0
1657.2484,2715.2255,0
1652.2081,2726.8114,0
1645.9702,2735.6431,0
1628.3292,2751.7626,0
1619.2567,2761.8372,0
1614.7204,2768.8895,0
1607.16,2785.0089,0
1601.6157,2789.5425,0
1589.519,2790.55,0
1562.3014,2809.6918,0
1554.741,2810.6993,0
1547.1806,2810.1956,0
1543.1483,2806.6694,0
1509.3784,2759.8223,0
1507.8663,2754.7849,0
1505.3462,2751.7626,0
1498.2898,2750.7551,0
1491.2333,2751.2588,0
1483.6729,2752.2663,0
1476.6165,2754.7849,0
1464.5198,2757.8073,0
1453.4312,2757.3036,0
1442.8466,2757.3036,0
1432.262,2755.7924,0
1420.1653,2752.2663,0
1401.5162,2745.7178,0
1380.347,2734.6356,0
1364.218,2726.0722,0
1348.0891,2719.5236,0
1327.928,2709.9527,0
1319.8635,2708.9453,0
1309.7829,2708.9453,0
1300.2064,2713.4789,0
1290.1258,2717.005,0
1280.0452,2724.0572,0
1270.9727,2729.5983,0
1258.876,2732.117,0
1251.8196,2730.6058,0
1246.7793,2726.0722,0
1245.2672,2719.5236,0
1249.2994,2708.4415,0
1246.7793,2696.3519,0
1245.7712,2685.7735,0
1251.3156,2678.7213,0
1258.372,2671.1653,0
1263.4123,2663.1056,0
1257.3639,2655.0458,0
1244.2591,2650.0085,0
1237.2027,2641.9488,0
1233.1705,2633.889,0
1227.6262,2630.3629,0
1218.0496,2635.4003,0
1209.4812,2646.9861,0
1200.9127,2671.1653,0
1196.8804,2687.7885,0
1190.328,2694.8407,0
1177.7273,2700.3818,0
1161.0062,2709.9583,0
1152.9418,2717.5143,0
1151.9337,2726.0777,0
1155.4619,2733.13,0
1154.9579,2746.7308,0
1158.9901,2752.7756,0
1181.6714,2765.8726,0
1188.2238,2767.3838,0
1201.3285,2780.9846,0
1210.4011,2793.578,0
1215.9454,2810.7049,0
1215.9454,2824.3057,0
1225.0179,2833.8766,0
1231.5703,2840.9288,0
1237.6186,2850.4998,0
1243.667,2855.0334,0
1259.2919,2860.5744,0
1266.8523,2867.123,0
1277.9409,2879.7163,0
1290.5417,2905.9104,0
1293.0618,2919.0074,0
1291.5497,2926.5634,0
1286.0054,2935.1269,0
1279.453,2941.1717,0
1268.8684,2943.1866,0
1258.2838,2945.2016,0
1214.4333,2943.6904,0
1190.7439,2944.6978,0
1166.5505,2945.2016,0
1149.9176,2949.7352,0
1137.3169,2954.2688,0
1127.2363,2963.8397,0
1121.1879,2977.4405,0
1117.5392,3008.9975,0
1113.5086,3032.3614,0
1109.478,3046.0575,0
1109.478,3089.5627,0
1106.2535,3116.9549,0
1107.0596,3132.2623,0
1103.029,3147.5697,0
1106.2535,3169.3223,0
1122.376,3165.294,1
1134.4679,3179.7958,1
1144.1414,3188.6579,1
1159.4578,3193.4919,1
1174.7742,3193.4919,1
1186.0599,3191.0749,1
1195.7335,3187.8523,1
1230.9462,3162.6517,1
1250.1268,3146.8162,1
1266.5275,3130.7029,1
1285.7081,3112.3671,1
1306.8345,3099.0319,1
1334.9103,3086.2524,1
1376.6072,3073.7507,1
1383.8346,3070.6947,1
1390.7841,3064.8606,1
1397.4556,3055.6927,1
1401.9033,3045.1357,1
1424.2308,3011.0893,1
1432.0142,3003.0326,1
1452.3067,2991.6422,1
1460.9241,2989.9753,1
1470.3753,2989.4197,1
1503.1768,2988.864,1
1507.9025,2988.3084,1
1515.1299,2984.6968,1
